,Type,ID,Date,ID_Group,Push,Boo,Neutral,Statistics,Total messages,Popularity
2060,清除跳板帳號,andyqr,2019-11-9-6,M.1573267061.A.ABB,0,0,0,0,0,Normal
2061,清除跳板帳號,pawwen,2019-11-9-6,M.1573267061.A.ABB,0,0,0,0,0,Normal
2062,清除跳板帳號,shenqyuan,2019-11-9-6,M.1573267061.A.ABB,0,0,0,0,0,Normal
2063,清除跳板帳號,Sorrowcy,2019-11-9-6,M.1573267061.A.ABB,0,0,0,0,0,Normal
2064,清除跳板帳號,ru8jo33547,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2065,清除跳板帳號,dask789,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2066,清除跳板帳號,supergungod,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2067,清除跳板帳號,jeffccl,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2068,清除跳板帳號,apple76427,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2069,清除跳板帳號,elysion,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2070,清除跳板帳號,a7041205,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2071,清除跳板帳號,crab228,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2072,清除跳板帳號,Jerry800805,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2073,清除跳板帳號,sr100,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2074,清除跳板帳號,j801126,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2075,清除跳板帳號,a26191250,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2076,清除跳板帳號,ihsinch,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2077,清除跳板帳號,k80734,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2078,清除跳板帳號,clanface,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2079,清除跳板帳號,sli5209,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2080,清除跳板帳號,boy0301,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2081,清除跳板帳號,howard850920,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2082,清除跳板帳號,contactor,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2083,清除跳板帳號,cgpccomputer,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2084,清除跳板帳號,a69205,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2085,清除跳板帳號,q020385791,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2086,清除跳板帳號,paul88832001,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2087,清除跳板帳號,apple3366130,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2088,清除跳板帳號,imakid3,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2089,清除跳板帳號,s8750814,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2090,清除跳板帳號,leihencon,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2091,清除跳板帳號,alomarliu,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2092,清除跳板帳號,q2623991,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2093,清除跳板帳號,center3060,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2094,清除跳板帳號,yuan3845,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2095,清除跳板帳號,kondinsky,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2096,清除跳板帳號,bnm4523,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2097,清除跳板帳號,mominimaple,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2098,清除跳板帳號,roylii,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2099,清除跳板帳號,a2234a2002,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2100,清除跳板帳號,az588ce,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2101,清除跳板帳號,a43010175,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2102,清除跳板帳號,st92310,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2103,清除跳板帳號,stsevenw,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2104,清除跳板帳號,livia0610,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2105,清除跳板帳號,thcccccc,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2106,清除跳板帳號,ckaotwa,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2107,清除跳板帳號,ryukishijr,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2108,清除跳板帳號,GolD09300215,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2109,清除跳板帳號,soron255054,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2110,清除跳板帳號,cliff155020,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2111,清除跳板帳號,woodchucky,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2112,清除跳板帳號,hank80623,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2113,清除跳板帳號,frenky1104,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2114,清除跳板帳號,kaikai617,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2115,清除跳板帳號,winstonken,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2116,清除跳板帳號,caesar310150,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2117,清除跳板帳號,bill1112,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2118,清除跳板帳號,k8415,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2119,清除跳板帳號,barry882010,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2120,清除跳板帳號,kena1993,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2121,清除跳板帳號,rex52122,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2122,清除跳板帳號,kmk123,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2123,清除跳板帳號,abill00,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2124,清除跳板帳號,a3632824,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2125,清除跳板帳號,pracio,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2126,清除跳板帳號,attla,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2127,清除跳板帳號,ttc6788,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2128,清除跳板帳號,robinroy2003,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2129,清除跳板帳號,sharkkid,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2130,清除跳板帳號,z19870220,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2131,清除跳板帳號,spring03224,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2132,清除跳板帳號,didicoeba,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2133,清除跳板帳號,reaky0619,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2134,清除跳板帳號,Andry,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2135,清除跳板帳號,cofes,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2136,清除跳板帳號,foo6ar,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2137,清除跳板帳號,recap,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2138,清除跳板帳號,bowangho,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2139,清除跳板帳號,imexman,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2140,清除跳板帳號,xoxoxxoo0,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2141,清除跳板帳號,tadpole0724,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2142,清除跳板帳號,deletemeting,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2143,清除跳板帳號,jazzfong,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2144,清除跳板帳號,treed0953,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2145,清除跳板帳號,aki11a,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2146,清除跳板帳號,opprn123456,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2147,清除跳板帳號,kate48,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2148,清除跳板帳號,stu88372,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2149,清除跳板帳號,eric61420,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2150,清除跳板帳號,pablo9135,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2151,清除跳板帳號,DrLizard,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2152,清除跳板帳號,eric91114com,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2153,清除跳板帳號,pony38751,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2154,清除跳板帳號,Fazz0814,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2155,清除跳板帳號,leo6126942,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2156,清除跳板帳號,cuasdrt,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2157,清除跳板帳號,ag13075,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2158,清除跳板帳號,A906323,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2159,清除跳板帳號,kevin51202,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2160,清除跳板帳號,tn00213520,2019-11-9-6,M.1573282257.A.6F3,0,0,0,0,0,Normal
2161,清除跳板帳號,adam95111111,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
2162,清除跳板帳號,andys0210,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
2163,清除跳板帳號,b24681g,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
2164,清除跳板帳號,e3639299,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
2165,清除跳板帳號,hd940637,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
2166,清除跳板帳號,jake255098,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
2167,清除跳板帳號,ms0204239,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
2168,清除跳板帳號,nlmax13177,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
2169,清除跳板帳號,qaz88120,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
2170,清除跳板帳號,xui06,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
2171,清除跳板帳號,z1311z,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
2172,清除跳板帳號,z7807006,2019-11-3-7,M.1572773742.A.69E,0,0,0,0,0,Normal
2173,清除跳板帳號,ricksin12,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2174,清除跳板帳號,toso0153935,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2175,清除跳板帳號,petty1224,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2176,清除跳板帳號,jiewey01,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2177,清除跳板帳號,storyl06092,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2178,清除跳板帳號,wtiw60430,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2179,清除跳板帳號,lukenming,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2180,清除跳板帳號,dognoyuutsu,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2181,清除跳板帳號,danu,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2182,清除跳板帳號,ilovecubs7,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2183,清除跳板帳號,s3896029,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2184,清除跳板帳號,teaigy,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2185,清除跳板帳號,tony923167,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2186,清除跳板帳號,s9035456,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2187,清除跳板帳號,palyak47,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2188,清除跳板帳號,so3051e,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2189,清除跳板帳號,princew7,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2190,清除跳板帳號,truefalldown,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2191,清除跳板帳號,chrismax18,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2192,清除跳板帳號,lavendercndy,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2193,清除跳板帳號,toget110,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2194,清除跳板帳號,hermitclimax,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2195,清除跳板帳號,fixgod,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2196,清除跳板帳號,a115090jason,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2197,清除跳板帳號,godofthemars,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2198,清除跳板帳號,pisheen,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2199,清除跳板帳號,cgc112,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2200,清除跳板帳號,love223755,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2201,清除跳板帳號,tpps0lisa,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2202,清除跳板帳號,sunpeyshiuan,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2203,清除跳板帳號,smile50264,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2204,清除跳板帳號,maple135790,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2205,清除跳板帳號,z8224617,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2206,清除跳板帳號,a903181,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2207,清除跳板帳號,news1989,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2208,清除跳板帳號,spp70128,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2209,清除跳板帳號,yjr333444,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2210,清除跳板帳號,Bova527,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2211,清除跳板帳號,fiower37,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2212,清除跳板帳號,kelly11135,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2213,清除跳板帳號,yang31505,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2214,清除跳板帳號,chiu79802,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2215,清除跳板帳號,c06lovebbt,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2216,清除跳板帳號,sweet27tw,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2217,清除跳板帳號,gotykks,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2218,清除跳板帳號,hoeseee,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2219,清除跳板帳號,joyingda,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2220,清除跳板帳號,yummy0511,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2221,清除跳板帳號,a7292115,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2222,清除跳板帳號,forever61013,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2223,清除跳板帳號,judychung24,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2224,清除跳板帳號,pet1468,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2225,清除跳板帳號,tomoyashung,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2226,清除跳板帳號,style0905,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2227,清除跳板帳號,hugoktv2003,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2228,清除跳板帳號,lmhcih,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2229,清除跳板帳號,xxxiiixxx16,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2230,清除跳板帳號,fly79917,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2231,清除跳板帳號,kmily2661,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2232,清除跳板帳號,mm770206,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2233,清除跳板帳號,p4934138,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2234,清除跳板帳號,aw265,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2235,清除跳板帳號,smilekayxxx,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2236,清除跳板帳號,oh971033,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2237,清除跳板帳號,mhlee4u,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2238,清除跳板帳號,lsslhuam,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2239,清除跳板帳號,Nusku,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2240,清除跳板帳號,brandy760916,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2241,清除跳板帳號,zoology917,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2242,清除跳板帳號,s032356469,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2243,清除跳板帳號,a4fz067li,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2244,清除跳板帳號,twen1379,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2245,清除跳板帳號,itachi1103,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2246,清除跳板帳號,s2886149,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2247,清除跳板帳號,atertpp,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2248,清除跳板帳號,unrealsan,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2249,清除跳板帳號,callmesean,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2250,清除跳板帳號,ai19891131,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2251,清除跳板帳號,clothb40196,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2252,清除跳板帳號,andy05012000,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2253,清除跳板帳號,mopacko91684,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2254,清除跳板帳號,Doppleganger,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2255,清除跳板帳號,pillowtalk,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2256,清除跳板帳號,highk820,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2257,清除跳板帳號,fukfkf753cfm,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2258,清除跳板帳號,cony71037,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2259,清除跳板帳號,a2235160,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2260,清除跳板帳號,loinr,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2261,清除跳板帳號,r321032100,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2262,清除跳板帳號,neocheng1983,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2263,清除跳板帳號,win1478,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2264,清除跳板帳號,car760925,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2265,清除跳板帳號,salizan,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2266,清除跳板帳號,agboyegg001,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2267,清除跳板帳號,a888888825,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2268,清除跳板帳號,lin162198lin,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2269,清除跳板帳號,jimmy821015,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2270,清除跳板帳號,ab801230,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2271,清除跳板帳號,roger61311,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2272,清除跳板帳號,kongkong300,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2273,清除跳板帳號,YinHow,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2274,清除跳板帳號,kuki008,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2275,清除跳板帳號,vz567541,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2276,清除跳板帳號,davhan0101,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2277,清除跳板帳號,eb753951,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2278,清除跳板帳號,r1235613,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2279,清除跳板帳號,owentsen,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2280,清除跳板帳號,jeff2004618,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2281,清除跳板帳號,t3345678,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2282,清除跳板帳號,noavkitty,2019-11-10-7,M.1573318500.A.BAD,0,0,0,0,0,Normal
2283,清除跳板帳號,jeff800612,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2284,清除跳板帳號,aoizz784533,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2285,清除跳板帳號,abeboris,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2286,清除跳板帳號,young690110,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2287,清除跳板帳號,qwrtui234,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2288,清除跳板帳號,xz89901,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2289,清除跳板帳號,tn905103,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2290,清除跳板帳號,fary0131,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2291,清除跳板帳號,ga572663,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2292,清除跳板帳號,laferria,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2293,清除跳板帳號,ws11223344,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2294,清除跳板帳號,x863865x,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2295,清除跳板帳號,opqkjhyp,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2296,清除跳板帳號,z810414,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2297,清除跳板帳號,b1329202002,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2298,清除跳板帳號,daice,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2299,清除跳板帳號,m95b1378,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2300,清除跳板帳號,batt7985,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2301,清除跳板帳號,c04231993,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2302,清除跳板帳號,cccsdxtw,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2303,清除跳板帳號,ljf50536,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2304,清除跳板帳號,yellow90008,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2305,清除跳板帳號,kevtion,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2306,清除跳板帳號,master98,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2307,清除跳板帳號,xo945,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2308,清除跳板帳號,oof15,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2309,清除跳板帳號,f882041,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2310,清除跳板帳號,julian160858,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2311,清除跳板帳號,opps4401,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2312,清除跳板帳號,gaexp244231,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2313,清除跳板帳號,b41721,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2314,清除跳板帳號,Jass1001,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2315,清除跳板帳號,Wbrunch,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2316,清除跳板帳號,gogobgogo,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2317,清除跳板帳號,sam0415,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2318,清除跳板帳號,zxc1520,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2319,清除跳板帳號,ellieliao,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
2320,清除跳板帳號,iopqoi12,2019-11-10-7,M.1573373010.A.E8F,0,0,0,0,0,Normal
